org.apache.httpcomponents:httpmime,https://github.com/apache/httpcomponents-client/blob/master/NOTICE.txt
org.apache.httpcomponents:httpcore,https://github.com/apache/httpcomponents-client/blob/master/NOTICE.txt
commons-httpclient:commons-httpclient,https://github.com/albfernandez/commons-httpclient-3/blob/master/NOTICE.txt
org.tachyonproject:tachyon-client,https://github.com/Alluxio/alluxio/blob/master/NOTICE
org.tachyonproject:tachyon-underfs-hdfs,https://github.com/Alluxio/alluxio/blob/master/NOTICE
org.tachyonproject:tachyon-underfs-local,https://github.com/Alluxio/alluxio/blob/master/NOTICE
org.tachyonproject:tachyon-underfs-s3,https://github.com/Alluxio/alluxio/blob/master/NOTICE
org.glassfish.jersey.containers:jersey-container-servlet,https://github.com/jersey/jersey/blob/master/NOTICE.txt
org.glassfish.jersey.containers:jersey-container-servlet-core,https://github.com/jersey/jersey/blob/master/NOTICE.txt
org.glassfish.jersey.media:jersey-media-jaxb,https://github.com/jersey/jersey/blob/master/NOTICE.txt
org.glassfish.jersey.core:jersey-server,https://github.com/jersey/jersey/blob/master/NOTICE.txt
com.amazonaws:aws-java-sdk-kms,https://github.com/aws/aws-sdk-java/blob/master/NOTICE.txt
com.amazonaws:aws-java-sdk-ec2,https://github.com/aws/aws-sdk-java/blob/master/NOTICE.txt
com.amazonaws:aws-java-sdk-emr,https://github.com/aws/aws-sdk-java/blob/master/NOTICE.txt
com.amazonaws:aws-java-sdk-s3,https://github.com/aws/aws-sdk-java/blob/master/NOTICE.txt
com.amazonaws:aws-java-sdk-core,https://github.com/aws/aws-sdk-java/blob/master/NOTICE.txt
net.java.dev.jets3t:jets3t,https://github.com/ashwanthkumar/jets3t/blob/blob/master/LICENSE-2.0.txt
commons-beanutils:commons-beanutils,https://github.com/apache/commons-beanutils/blob/master/NOTICE.txt
org.apache.commons:commons-csv,https://github.com/apache/commons-csv/blob/master/NOTICE.txt
commons-codec:commons-codec,https://github.com/apache/commons-codec/blob/master/NOTICE.txt
commons-collections:commons-collections,https://github.com/apache/commons-collections/blob/master/NOTICE.txt
org.apache.commons:commons-collections4,https://github.com/apache/commons-collections/blob/master/NOTICE.txt
org.apache.commons:commons-compress,https://github.com/apache/commons-compress/blob/master/NOTICE.txt
org.apache.commons:commons-crypto,https://github.com/apache/commons-crypto/blob/master/NOTICE.txt
org.apache.commons:commons-dbcp2,https://github.com/apache/commons-dbcp/blob/master/NOTICE.txt
commons-io:commons-io,https://github.com/apache/commons-io/blob/master/NOTICE.txt
org.apache.commons:commons-jexl3,https://github.com/apache/commons-jexl/blob/master/NOTICE.txt
org.apache.commons:commons-lang3,https://github.com/apache/commons-lang/blob/master/NOTICE.txt
org.apache.commons:commons-math3,https://github.com/apache/commons-math/blob/master/NOTICE.txt
org.apache.commons:commons-pool2,https://github.com/apache/commons-pool/blob/master/NOTICE.txt
commons-validator:commons-validator,https://github.com/apache/commons-validator/blob/master/NOTICE.txt
org.apache.hbase:hbase-shaded-client,https://github.com/apache/hbase/blob/master/NOTICE.txt
org.apache.hbase:hbase-shaded-server,https://github.com/apache/hbase/blob/master/NOTICE.txt
org.apache.hadoop:hadoop-aws,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-annotations,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-auth,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-azure-datalake,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-azure,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-common,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-hdfs,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-mapreduce-client-core,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-yarn-api,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-yarn-common,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.hadoop:hadoop-yarn-server-common,https://github.com/apache/hadoop/trunk/NOTICE.txt
org.apache.httpcomponents:httpasyncclient,https://github.com/apache/httpcomponents-client/blob/master/NOTICE.txt
org.apache.httpcomponents:httpcore-nio,https://github.com/apache/httpcomponents-client/blob/master/NOTICE.txt
org.apache.logging.log4j:log4j-api,https://github.com/apache/logging-log4j2/blob/master/NOTICE.txt
org.jboss.resteasy:async-http-servlet-3.0,https://github.com/resteasy/Resteasy/blob/blob/master/License.html
javax.validation:validation-api,https://github.com/eclipse-ee4j/beanvalidation-api/blob/master/NOTICE.md
org.apache.calcite:calcite-avatica,https://github.com/apache/calcite-avatica/blob/master/NOTICE
org.apache.calcite:calcite-core,https://github.com/apache/calcite-avatica/blob/master/NOTICE
org.apache.calcite:calcite-linq4j,https://github.com/apache/calcite-avatica/blob/master/NOTICE
io.thekraken:grok,https://github.com/thekrakken/grok/blob/master/LICENSE.md
org.hibernate:hibernate-validator,https://github.com/hibernate/hibernate-validator/blob/blob/master/license.txt
org.apache.hive:hive-storage-api,https://github.com/apache/hive/blob/master/NOTICE
org.jboss.resteasy:jaxrs-api,https://github.com/resteasy/Resteasy/blob/blob/master/License.html
com.amazonaws:jmespath-java,https://github.com/aws/aws-sdk-java/blob/master/NOTICE.txt
org.codehaus.jettison:jettison,https://github.com/jettison-json/jettison/blob/blob/master/LICENSE
com.addthis.metrics:reporter-config,https://github.com/addthis/metrics-reporter-config/blob/master/NOTICE
io.netty:netty,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-all,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-buffer,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-codec,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-codec-http,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-common,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-handler,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-resolver,https://github.com/netty/netty/4.1/NOTICE.txt
io.netty:netty-transport,https://github.com/netty/netty/4.1/NOTICE.txt
org.noggit:noggit,https://github.com/yonik/noggit/blob/blob/master/LICENSE.txt
org.apache.orc:orc-core,https://github.com/apache/orc/blob/master/NOTICE
org.apache.orc:orc-mapreduce,https://github.com/apache/orc/blob/master/NOTICE
nl.basjes.parse.httpdlog:httpdlog-parser,https://github.com/nielsbasjes/logparser/blob/blob/master/LICENSE
nl.basjes.parse:parser-core,https://github.com/nielsbasjes/logparser/blob/blob/master/LICENSE
org.jboss.resteasy:resteasy-jaxrs,https://github.com/resteasy/Resteasy/blob/blob/master/License.html
org.jboss.resteasy:resteasy-guice,https://github.com/resteasy/Resteasy/blob/blob/master/License.html
org.jboss.resteasy:resteasy-servlet-initializer,https://github.com/resteasy/Resteasy/blob/blob/master/License.html
net.sf.supercsv:super-csv,https://github.com/super-csv/super-csv/blob/blob/master/LICENSE.txt
org.uncommons.maths:uncommons-maths,https://github.com/dwdyer/uncommons-maths/blob/master/NOTICE.txt
com.typesafe.akka:akka-actor_2.10,https://github.com/akka/akka/blob/blob/master/LICENSE
com.typesafe.akka:akka-remote_2.10,https://github.com/akka/akka/blob/blob/master/LICENSE
com.typesafe.akka:akka-slf4j_2.10,https://github.com/akka/akka/blob/blob/master/LICENSE
com.google.cloud.bigdataoss:bigquery-connector,https://github.com/GoogleCloudPlatform/bigdata-interop/blob/blob/master/LICENSE
net.hydromatic:eigenbase-properties,https://github.com/julianhyde/hydromatic-parent/blob/master/NOTICE
it.unimi.dsi:fastutil,https://github.com/vigna/fastutil/blob/blob/master/LICENSE-2.0
com.google.cloud.bigdataoss:gcs-connector,https://github.com/GoogleCloudPlatform/bigdata-interop/blob/blob/master/LICENSE
com.google.cloud.bigdataoss:gcsio,https://github.com/GoogleCloudPlatform/bigdata-interop/blob/blob/master/LICENSE
com.jamesmurty.utils:java-xmlbuilder,https://github.com/jmurty/java-xmlbuilder/blob/blob/master/LICENSE-2.0.txt
com.github.tony19:named-regexp,https://github.com/tony19/named-regexp/blob/blob/master/LICENSE
com.opentable.components:otj-pg-embedded,https://github.com/opentable/otj-pg-embedded/blob/master/LICENSE.txt
com.clearspring.analytics:stream,https://github.com/addthis/stream-lib/blob/master/NOTICE.txt
com.google.cloud.bigdataoss:util,https://github.com/GoogleCloudPlatform/bigdata-interop/blob/blob/master/LICENSE
com.google.cloud.bigdataoss:util-hadoop,https://github.com/GoogleCloudPlatform/bigdata-interop/blob/blob/master/LICENSE
org.eclipse.jetty:jetty-continuation,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-http,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-io,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-jaspi,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-jndi,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-plus,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-security,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-server,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-servlet,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-util,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-webapp,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty:jetty-xml,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty.orbit:javax.activation,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty.orbit:javax.mail.glassfish,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty.orbit:javax.security.auth.message,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty.orbit:javax.servlet,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.eclipse.jetty.orbit:javax.transaction,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
